wave,match,int_corr,samerace,age_o,race_o,age,race,imprace,income,income_num,age_gap
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,1,-0.010,0,26,6.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,0,0.240,0,26,2.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,0,0.240,0,26,2.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,0,0.240,0,26,2.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,0,0.240,0,26,2.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,0,0.240,0,26,2.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,0,0.240,0,26,2.000,24.000,3.000,3.000,36,782.00,36782.000,2.000
1,0,0.340,0,21,4.000,30.000,2.000,1.000,38,548.00,38548.000,9.000
1,0,0.340,0,21,4.000,30.000,2.000,1.000,38,548.00,38548.000,9.000
1,0,0.600,1,24,2.000,30.000,2.000,1.000,38,548.00,38548.000,6.000
1,0,-0.260,1,25,2.000,30.000,2.000,1.000,38,548.00,38548.000,5.000
1,0,0.350,1,23,2.000,30.000,2.000,1.000,38,548.00,38548.000,7.000
1,0,-0.050,1,21,2.000,30.000,2.000,1.000,38,548.00,38548.000,9.000
1,0,0.470,0,23,4.000,30.000,2.000,1.000,38,548.00,38548.000,7.000
1,0,0.470,0,23,4.000,30.000,2.000,1.000,38,548.00,38548.000,7.000
1,0,0.310,0,22,4.000,30.000,2.000,1.000,38,548.00,38548.000,8.000
1,0,0.310,0,22,4.000,30.000,2.000,1.000,38,548.00,38548.000,8.000
1,0,0.050,1,25,2.000,30.000,2.000,1.000,38,548.00,38548.000,5.000
1,1,0.210,0,26,6.000,30.000,2.000,1.000,38,548.00,38548.000,4.000
1,1,0.210,0,26,6.000,30.000,2.000,1.000,38,548.00,38548.000,4.000
1,1,0.210,0,26,6.000,30.000,2.000,1.000,38,548.00,38548.000,4.000
1,1,0.210,0,26,6.000,30.000,2.000,1.000,38,548.00,38548.000,4.000
1,1,0.210,0,26,6.000,30.000,2.000,1.000,38,548.00,38548.000,4.000
1,1,0.210,0,26,6.000,30.000,2.000,1.000,38,548.00,38548.000,4.000
1,1,0.210,0,26,6.000,30.000,2.000,1.000,38,548.00,38548.000,4.000
1,1,0.210,0,26,6.000,30.000,2.000,1.000,38,548.00,38548.000,4.000
1,1,0.210,0,26,6.000,30.000,2.000,1.000,38,548.00,38548.000,4.000
1,0,0.410,1,26,2.000,30.000,2.000,1.000,38,548.00,38548.000,4.000
1,0,0.500,0,21,4.000,27.000,2.000,8.000,52,010.00,52010.000,6.000
1,0,0.500,0,21,4.000,27.000,2.000,8.000,52,010.00,52010.000,6.000
1,0,0.500,0,21,4.000,27.000,2.000,8.000,52,010.00,52010.000,6.000
1,0,0.070,1,24,2.000,27.000,2.000,8.000,52,010.00,52010.000,3.000
1,0,0.290,1,25,2.000,27.000,2.000,8.000,52,010.00,52010.000,2.000
1,0,0.150,1,23,2.000,27.000,2.000,8.000,52,010.00,52010.000,4.000
1,0,0.070,1,21,2.000,27.000,2.000,8.000,52,010.00,52010.000,6.000
1,0,0.030,0,23,4.000,27.000,2.000,8.000,52,010.00,52010.000,4.000
1,0,0.030,0,23,4.000,27.000,2.000,8.000,52,010.00,52010.000,4.000
1,0,0.080,0,22,4.000,27.000,2.000,8.000,52,010.00,52010.000,5.000
1,0,0.080,0,22,4.000,27.000,2.000,8.000,52,010.00,52010.000,5.000
1,0,0.080,0,22,4.000,27.000,2.000,8.000,52,010.00,52010.000,5.000
1,1,0.170,1,25,2.000,27.000,2.000,8.000,52,010.00,52010.000,2.000
1,0,0.100,0,26,6.000,27.000,2.000,8.000,52,010.00,52010.000,1.000
1,0,0.100,0,26,6.000,27.000,2.000,8.000,52,010.00,52010.000,1.000
1,0,0.100,0,26,6.000,27.000,2.000,8.000,52,010.00,52010.000,1.000
1,0,0.100,0,26,6.000,27.000,2.000,8.000,52,010.00,52010.000,1.000
1,0,0.100,0,26,6.000,27.000,2.000,8.000,52,010.00,52010.000,1.000
1,0,0.100,0,26,6.000,27.000,2.000,8.000,52,010.00,52010.000,1.000
1,0,0.100,0,26,6.000,27.000,2.000,8.000,52,010.00,52010.000,1.000
1,0,0.100,0,26,6.000,27.000,2.000,8.000,52,010.00,52010.000,1.000
1,0,0.100,0,26,6.000,27.000,2.000,8.000,52,010.00,52010.000,1.000
1,0,0.070,1,26,2.000,27.000,2.000,8.000,52,010.00,52010.000,1.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.290,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.230,0,30,4.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,0.440,0,23,4.000,27.000,1.000,1.000,28,418.00,28418.000,4.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,-0.040,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.210,0,24,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,1,-0.020,0,28,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,-0.330,0,26,2.000,27.000,1.000,1.000,28,418.00,28418.000,1.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.270,0,30,2.000,27.000,1.000,1.000,28,418.00,28418.000,3.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,0.730,0,22,2.000,27.000,1.000,1.000,28,418.00,28418.000,5.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,-0.080,0,25,4.000,27.000,1.000,1.000,28,418.00,28418.000,2.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
2,0,0.120,1,27,1.000,27.000,1.000,1.000,28,418.00,28418.000,0.000
